target,block,variant,repetition,sample_index,milliseconds
java,2,streaming,2,97,14.799999982118607
java,2,streaming,2,98,11.900000005960464
java,2,streaming,2,99,12.5
java,2,streaming,2,100,10.800000011920929
java,2,buffering-proxy-auto-detection,2,1,20.5
java,2,buffering-proxy-auto-detection,2,2,17.5
java,2,buffering-proxy-auto-detection,2,3,18.80000001192093
java,2,buffering-proxy-auto-detection,2,4,14.5
java,2,buffering-proxy-auto-detection,2,5,18.19999998807907
java,2,buffering-proxy-auto-detection,2,6,18.80000001192093
java,2,buffering-proxy-auto-detection,2,7,20.19999998807907
java,2,buffering-proxy-auto-detection,2,8,21.200000017881393
java,2,buffering-proxy-auto-detection,2,9,25.299999982118607
java,2,buffering-proxy-auto-detection,2,10,16.80000001192093
java,2,buffering-proxy-auto-detection,2,11,16.80000001192093
java,2,buffering-proxy-auto-detection,2,12,17.899999976158142
java,2,buffering-proxy-auto-detection,2,13,18.80000001192093
java,2,buffering-proxy-auto-detection,2,14,19.599999994039536
java,2,buffering-proxy-auto-detection,2,15,20.200000017881393
java,2,buffering-proxy-auto-detection,2,16,18.299999982118607
java,2,buffering-proxy-auto-detection,2,17,14.099999994039536
java,2,buffering-proxy-auto-detection,2,18,14.100000023841858
java,2,buffering-proxy-auto-detection,2,19,17.799999982118607
java,2,buffering-proxy-auto-detection,2,20,14.400000005960464
java,2,buffering-proxy-auto-detection,2,21,14.099999994039536
java,2,buffering-proxy-auto-detection,2,22,13.800000011920929
java,2,buffering-proxy-auto-detection,2,23,15.599999994039536
java,2,buffering-proxy-auto-detection,2,24,15
java,2,buffering-proxy-auto-detection,2,25,16
java,2,buffering-proxy-auto-detection,2,26,16.5
java,2,buffering-proxy-auto-detection,2,27,16
java,2,buffering-proxy-auto-detection,2,28,15.900000005960464
java,2,buffering-proxy-auto-detection,2,29,15.300000011920929
java,2,buffering-proxy-auto-detection,2,30,16
java,2,buffering-proxy-auto-detection,2,31,15.599999994039536
java,2,buffering-proxy-auto-detection,2,32,19.80000001192093
java,2,buffering-proxy-auto-detection,2,33,15.5
java,2,buffering-proxy-auto-detection,2,34,15.699999988079071
java,2,buffering-proxy-auto-detection,2,35,14.800000011920929
java,2,buffering-proxy-auto-detection,2,36,15.399999976158142
java,2,buffering-proxy-auto-detection,2,37,15.700000017881393
java,2,buffering-proxy-auto-detection,2,38,15.799999982118607
java,2,buffering-proxy-auto-detection,2,39,16.80000001192093
java,2,buffering-proxy-auto-detection,2,40,16.400000005960464
java,2,buffering-proxy-auto-detection,2,41,15.599999994039536
java,2,buffering-proxy-auto-detection,2,42,14.599999994039536
java,2,buffering-proxy-auto-detection,2,43,14.099999994039536
java,2,buffering-proxy-auto-detection,2,44,16.700000017881393
java,2,buffering-proxy-auto-detection,2,45,15.599999994039536
java,2,buffering-proxy-auto-detection,2,46,15.400000005960464
java,2,buffering-proxy-auto-detection,2,47,16
java,2,buffering-proxy-auto-detection,2,48,16.69999998807907
java,2,buffering-proxy-auto-detection,2,49,15.900000005960464
java,2,buffering-proxy-auto-detection,2,50,14.199999988079071
java,2,buffering-proxy-auto-detection,2,51,14.800000011920929
java,2,buffering-proxy-auto-detection,2,52,17
java,2,buffering-proxy-auto-detection,2,53,17.19999998807907
java,2,buffering-proxy-auto-detection,2,54,15.900000005960464
java,2,buffering-proxy-auto-detection,2,55,15.099999994039536
java,2,buffering-proxy-auto-detection,2,56,15.800000011920929
java,2,buffering-proxy-auto-detection,2,57,16.19999998807907
java,2,buffering-proxy-auto-detection,2,58,15.700000017881393
java,2,buffering-proxy-auto-detection,2,59,16
java,2,buffering-proxy-auto-detection,2,60,16.299999982118607
java,2,buffering-proxy-auto-detection,2,61,16.200000017881393
java,2,buffering-proxy-auto-detection,2,62,15.400000005960464
java,2,buffering-proxy-auto-detection,2,63,15.099999994039536
java,2,buffering-proxy-auto-detection,2,64,19.400000005960464
java,2,buffering-proxy-auto-detection,2,65,14
java,2,buffering-proxy-auto-detection,2,66,14.299999982118607
java,2,buffering-proxy-auto-detection,2,67,14.800000011920929
java,2,buffering-proxy-auto-detection,2,68,13.799999982118607
java,2,buffering-proxy-auto-detection,2,69,15.200000017881393
java,2,buffering-proxy-auto-detection,2,70,14.799999982118607
java,2,buffering-proxy-auto-detection,2,71,14.800000011920929
java,2,buffering-proxy-auto-detection,2,72,14.099999994039536
java,2,buffering-proxy-auto-detection,2,73,15.200000017881393
java,2,buffering-proxy-auto-detection,2,74,14.5
java,2,buffering-proxy-auto-detection,2,75,14.899999976158142
java,2,buffering-proxy-auto-detection,2,76,15.600000023841858
java,2,buffering-proxy-auto-detection,2,77,17
java,2,buffering-proxy-auto-detection,2,78,15
java,2,buffering-proxy-auto-detection,2,79,14.899999976158142
java,2,buffering-proxy-auto-detection,2,80,15.5
java,2,buffering-proxy-auto-detection,2,81,15.300000011920929
java,2,buffering-proxy-auto-detection,2,82,15.699999988079071
java,2,buffering-proxy-auto-detection,2,83,15.300000011920929
java,2,buffering-proxy-auto-detection,2,84,14.700000017881393
java,2,buffering-proxy-auto-detection,2,85,14.799999982118607
java,2,buffering-proxy-auto-detection,2,86,14.700000017881393
java,2,buffering-proxy-auto-detection,2,87,14.5
java,2,buffering-proxy-auto-detection,2,88,14.299999982118607
java,2,buffering-proxy-auto-detection,2,89,14.400000005960464
java,2,buffering-proxy-auto-detection,2,90,13.900000005960464
java,2,buffering-proxy-auto-detection,2,91,13.799999982118607
java,2,buffering-proxy-auto-detection,2,92,14.800000011920929
java,2,buffering-proxy-auto-detection,2,93,14.900000005960464
java,2,buffering-proxy-auto-detection,2,94,14
java,2,buffering-proxy-auto-detection,2,95,14.299999982118607
java,2,buffering-proxy-auto-detection,2,96,13.700000017881393
java,2,buffering-proxy-auto-detection,2,97,14.299999982118607
java,2,buffering-proxy-auto-detection,2,98,15.900000005960464
java,2,buffering-proxy-auto-detection,2,99,19.099999994039536
java,2,buffering-proxy-auto-detection,2,100,15.700000017881393
java,2,long-polling,3,1,19.400000005960464
java,2,long-polling,3,2,15.5
java,2,long-polling,3,3,17.399999976158142
java,2,long-polling,3,4,14.5
java,2,long-polling,3,5,16.200000017881393
java,2,long-polling,3,6,16.900000005960464
java,2,long-polling,3,7,17.599999994039536
java,2,long-polling,3,8,18.19999998807907
java,2,long-polling,3,9,14.800000011920929
java,2,long-polling,3,10,16.299999982118607
java,2,long-polling,3,11,16
java,2,long-polling,3,12,15.900000005960464
java,2,long-polling,3,13,15.800000011920929
java,2,long-polling,3,14,15.300000011920929
java,2,long-polling,3,15,15.699999988079071
java,2,long-polling,3,16,15.5
java,2,long-polling,3,17,16.400000005960464
java,2,long-polling,3,18,20.400000005960464
java,2,long-polling,3,19,18.099999994039536
java,2,long-polling,3,20,15
java,2,long-polling,3,21,16.799999982118607
java,2,long-polling,3,22,13.600000023841858
java,2,long-polling,3,23,17.5
java,2,long-polling,3,24,15
java,2,long-polling,3,25,14.899999976158142
java,2,long-polling,3,26,15.800000011920929
java,2,long-polling,3,27,15.5
java,2,long-polling,3,28,16.69999998807907
java,2,long-polling,3,29,16.600000023841858
java,2,long-polling,3,30,15.799999982118607
java,2,long-polling,3,31,16
java,2,long-polling,3,32,20.200000017881393
java,2,long-polling,3,33,21.399999976158142
java,2,long-polling,3,34,19.100000023841858
java,2,long-polling,3,35,15.5
java,2,long-polling,3,36,18.69999998807907
java,2,long-polling,3,37,14.900000005960464
java,2,long-polling,3,38,18.19999998807907
java,2,long-polling,3,39,17.5
java,2,long-polling,3,40,13.599999994039536
java,2,long-polling,3,41,17.200000017881393
java,2,long-polling,3,42,15.199999988079071
java,2,long-polling,3,43,19.30000001192093
java,2,long-polling,3,44,15.599999994039536
java,2,long-polling,3,45,22.30000001192093
java,2,long-polling,3,46,19.5
java,2,long-polling,3,47,16.799999982118607
java,2,long-polling,3,48,19.400000005960464
java,2,long-polling,3,49,18.400000005960464
java,2,long-polling,3,50,16.80000001192093
java,2,long-polling,3,51,15.799999982118607
java,2,long-polling,3,52,17.599999994039536
java,2,long-polling,3,53,16
java,2,long-polling,3,54,12.800000011920929
java,2,long-polling,3,55,16.19999998807907
java,2,long-polling,3,56,14.100000023841858
java,2,long-polling,3,57,13.5
java,2,long-polling,3,58,15.399999976158142
java,2,long-polling,3,59,19.30000001192093
java,2,long-polling,3,60,15.5
java,2,long-polling,3,61,14.400000005960464
java,2,long-polling,3,62,16.19999998807907
java,2,long-polling,3,63,12.900000005960464
java,2,long-polling,3,64,17.69999998807907
java,2,long-polling,3,65,15.600000023841858
java,2,long-polling,3,66,13.599999994039536
java,2,long-polling,3,67,13.599999994039536
java,2,long-polling,3,68,14.800000011920929
java,2,long-polling,3,69,15.099999994039536
java,2,long-polling,3,70,14.099999994039536
java,2,long-polling,3,71,13.800000011920929
java,2,long-polling,3,72,16
java,2,long-polling,3,73,15.099999994039536
java,2,long-polling,3,74,17.299999982118607
java,2,long-polling,3,75,12.800000011920929
java,2,long-polling,3,76,13.599999994039536
java,2,long-polling,3,77,13.300000011920929
java,2,long-polling,3,78,15.699999988079071
java,2,long-polling,3,79,13.400000005960464
java,2,long-polling,3,80,16.30000001192093
java,2,long-polling,3,81,13.199999988079071
java,2,long-polling,3,82,19.599999994039536
java,2,long-polling,3,83,16.5
java,2,long-polling,3,84,15.599999994039536
java,2,long-polling,3,85,12.900000005960464
java,2,long-polling,3,86,15.800000011920929
java,2,long-polling,3,87,14
java,2,long-polling,3,88,13.900000005960464
java,2,long-polling,3,89,14.099999994039536
java,2,long-polling,3,90,19.599999994039536
java,2,long-polling,3,91,17.30000001192093
java,2,long-polling,3,92,19.099999994039536
java,2,long-polling,3,93,13.099999994039536
java,2,long-polling,3,94,13.699999988079071
java,2,long-polling,3,95,15.5
java,2,long-polling,3,96,13.5
java,2,long-polling,3,97,14.700000017881393
java,2,long-polling,3,98,13
java,2,long-polling,3,99,15
java,2,long-polling,3,100,16.099999994039536
java,2,streaming,3,1,9.400000005960464
java,2,streaming,3,2,9.400000005960464
java,2,streaming,3,3,10.699999988079071
java,2,streaming,3,4,8.599999994039536
java,2,streaming,3,5,9.300000011920929
java,2,streaming,3,6,8.800000011920929
java,2,streaming,3,7,9.5
java,2,streaming,3,8,9.699999988079071
java,2,streaming,3,9,8.700000017881393
java,2,streaming,3,10,9.400000005960464
java,2,streaming,3,11,10.5
java,2,streaming,3,12,10.299999982118607
java,2,streaming,3,13,11.800000011920929
java,2,streaming,3,14,9.5
java,2,streaming,3,15,9.400000005960464
java,2,streaming,3,16,10.699999988079071
java,2,streaming,3,17,8.900000005960464
java,2,streaming,3,18,9.400000005960464
java,2,streaming,3,19,8.199999988079071
java,2,streaming,3,20,10.5
java,2,streaming,3,21,8.900000005960464
java,2,streaming,3,22,9.900000005960464
java,2,streaming,3,23,8.599999994039536
java,2,streaming,3,24,8.700000017881393
java,2,streaming,3,25,9.399999976158142
java,2,streaming,3,26,10.600000023841858
java,2,streaming,3,27,11.299999982118607
java,2,streaming,3,28,6.5
java,2,streaming,3,29,11.800000011920929
java,2,streaming,3,30,12.099999994039536
java,2,streaming,3,31,11.599999994039536
java,2,streaming,3,32,12.400000005960464
java,2,streaming,3,33,13.5
java,2,streaming,3,34,12.5
java,2,streaming,3,35,11.300000011920929
java,2,streaming,3,36,11.299999982118607
java,2,streaming,3,37,10.400000005960464
java,2,streaming,3,38,9.099999994039536
java,2,streaming,3,39,10.099999994039536
java,2,streaming,3,40,8.100000023841858
java,2,streaming,3,41,9
java,2,streaming,3,42,11.099999994039536
java,2,streaming,3,43,8.599999994039536
java,2,streaming,3,44,8.900000005960464
java,2,streaming,3,45,12.599999994039536
java,2,streaming,3,46,9.900000005960464
java,2,streaming,3,47,8.599999994039536
java,2,streaming,3,48,8.900000005960464
java,2,streaming,3,49,11
java,2,streaming,3,50,10.400000005960464
java,2,streaming,3,51,10.5
java,2,streaming,3,52,10.799999982118607
java,2,streaming,3,53,11.5
java,2,streaming,3,54,18.600000023841858
java,2,streaming,3,55,10.199999988079071
java,2,streaming,3,56,15.800000011920929
java,2,streaming,3,57,12.899999976158142
java,2,streaming,3,58,9.900000005960464
java,2,streaming,3,59,10.200000017881393
java,2,streaming,3,60,8
java,2,streaming,3,61,8.599999994039536
java,2,streaming,3,62,7.799999982118607
java,2,streaming,3,63,8.800000011920929
java,2,streaming,3,64,8.400000005960464
java,2,streaming,3,65,11
java,2,streaming,3,66,9.5
java,2,streaming,3,67,12.900000005960464
java,2,streaming,3,68,11.899999976158142
java,2,streaming,3,69,11.200000017881393
java,2,streaming,3,70,10.699999988079071
java,2,streaming,3,71,11.800000011920929
java,2,streaming,3,72,9.5
java,2,streaming,3,73,9.199999988079071
java,2,streaming,3,74,9.099999994039536
java,2,streaming,3,75,9.100000023841858
java,2,streaming,3,76,12.799999982118607
java,2,streaming,3,77,11.800000011920929
java,2,streaming,3,78,8.5
java,2,streaming,3,79,9.199999988079071
java,2,streaming,3,80,11
java,2,streaming,3,81,11.099999994039536
java,2,streaming,3,82,17.5
java,2,streaming,3,83,10.700000017881393
java,2,streaming,3,84,13.199999988079071
java,2,streaming,3,85,10.900000005960464
java,2,streaming,3,86,13.800000011920929
java,2,streaming,3,87,13.5
java,2,streaming,3,88,13.599999994039536
java,2,streaming,3,89,9.799999982118607
java,2,streaming,3,90,10
java,2,streaming,3,91,13.5
java,2,streaming,3,92,10.400000005960464
java,2,streaming,3,93,11.599999994039536
java,2,streaming,3,94,12.600000023841858
java,2,streaming,3,95,15.5
java,2,streaming,3,96,17.599999994039536
java,2,streaming,3,97,11.299999982118607
java,2,streaming,3,98,8.700000017881393
java,2,streaming,3,99,10.299999982118607
java,2,streaming,3,100,13.100000023841858
java,2,buffering-proxy-auto-detection,3,1,23.299999982118607
java,2,buffering-proxy-auto-detection,3,2,18.30000001192093
java,2,buffering-proxy-auto-detection,3,3,14.400000005960464
java,2,buffering-proxy-auto-detection,3,4,15.300000011920929
java,2,buffering-proxy-auto-detection,3,5,14.5
java,2,buffering-proxy-auto-detection,3,6,14.699999988079071
java,2,buffering-proxy-auto-detection,3,7,18.599999994039536
java,2,buffering-proxy-auto-detection,3,8,20.599999994039536
java,2,buffering-proxy-auto-detection,3,9,15.700000017881393
java,2,buffering-proxy-auto-detection,3,10,15.400000005960464
java,2,buffering-proxy-auto-detection,3,11,18
java,2,buffering-proxy-auto-detection,3,12,16.399999976158142
java,2,buffering-proxy-auto-detection,3,13,17.600000023841858
java,2,buffering-proxy-auto-detection,3,14,13.699999988079071
java,2,buffering-proxy-auto-detection,3,15,18.5
java,2,buffering-proxy-auto-detection,3,16,21.30000001192093
java,2,buffering-proxy-auto-detection,3,17,21.599999994039536
java,2,buffering-proxy-auto-detection,3,18,17.400000005960464
java,2,buffering-proxy-auto-detection,3,19,19.5
java,2,buffering-proxy-auto-detection,3,20,17.899999976158142
java,2,buffering-proxy-auto-detection,3,21,16.099999994039536
java,2,buffering-proxy-auto-detection,3,22,14.400000005960464
java,2,buffering-proxy-auto-detection,3,23,16.899999976158142
java,2,buffering-proxy-auto-detection,3,24,17.400000005960464
java,2,buffering-proxy-auto-detection,3,25,13.400000005960464
java,2,buffering-proxy-auto-detection,3,26,17.5
java,2,buffering-proxy-auto-detection,3,27,16.400000005960464
java,2,buffering-proxy-auto-detection,3,28,16.400000005960464
java,2,buffering-proxy-auto-detection,3,29,15.5
java,2,buffering-proxy-auto-detection,3,30,13.199999988079071
java,2,buffering-proxy-auto-detection,3,31,13.599999994039536
java,2,buffering-proxy-auto-detection,3,32,12.900000005960464
java,2,buffering-proxy-auto-detection,3,33,14.599999994039536
java,2,buffering-proxy-auto-detection,3,34,14.599999994039536
java,2,buffering-proxy-auto-detection,3,35,17.30000001192093
java,2,buffering-proxy-auto-detection,3,36,14.099999994039536
java,2,buffering-proxy-auto-detection,3,37,18.099999994039536
java,2,buffering-proxy-auto-detection,3,38,15.800000011920929
java,2,buffering-proxy-auto-detection,3,39,17.099999994039536
java,2,buffering-proxy-auto-detection,3,40,16.900000005960464
java,2,buffering-proxy-auto-detection,3,41,17.80000001192093
java,2,buffering-proxy-auto-detection,3,42,19.69999998807907
java,2,buffering-proxy-auto-detection,3,43,17.69999998807907
java,2,buffering-proxy-auto-detection,3,44,14.600000023841858
java,2,buffering-proxy-auto-detection,3,45,20
java,2,buffering-proxy-auto-detection,3,46,16.399999976158142
java,2,buffering-proxy-auto-detection,3,47,14.5
java,2,buffering-proxy-auto-detection,3,48,16.80000001192093
java,2,buffering-proxy-auto-detection,3,49,19
java,2,buffering-proxy-auto-detection,3,50,17.900000005960464
java,2,buffering-proxy-auto-detection,3,51,16.69999998807907
java,2,buffering-proxy-auto-detection,3,52,19.30000001192093
java,2,buffering-proxy-auto-detection,3,53,18.400000005960464
java,2,buffering-proxy-auto-detection,3,54,16.599999994039536
java,2,buffering-proxy-auto-detection,3,55,13.599999994039536
java,2,buffering-proxy-auto-detection,3,56,13.5
java,2,buffering-proxy-auto-detection,3,57,13.599999994039536
java,2,buffering-proxy-auto-detection,3,58,13.099999994039536
java,2,buffering-proxy-auto-detection,3,59,13.100000023841858
java,2,buffering-proxy-auto-detection,3,60,13.799999982118607
java,2,buffering-proxy-auto-detection,3,61,13.099999994039536
java,2,buffering-proxy-auto-detection,3,62,13.300000011920929
java,2,buffering-proxy-auto-detection,3,63,17.19999998807907
java,2,buffering-proxy-auto-detection,3,64,14.300000011920929
java,2,buffering-proxy-auto-detection,3,65,16.30000001192093
java,2,buffering-proxy-auto-detection,3,66,12.699999988079071
java,2,buffering-proxy-auto-detection,3,67,13
java,2,buffering-proxy-auto-detection,3,68,13.5
java,2,buffering-proxy-auto-detection,3,69,13.099999994039536
java,2,buffering-proxy-auto-detection,3,70,18.099999994039536
java,2,buffering-proxy-auto-detection,3,71,16.200000017881393
java,2,buffering-proxy-auto-detection,3,72,14.5
java,2,buffering-proxy-auto-detection,3,73,14.799999982118607
java,2,buffering-proxy-auto-detection,3,74,15.200000017881393
java,2,buffering-proxy-auto-detection,3,75,17.900000005960464
java,2,buffering-proxy-auto-detection,3,76,19.400000005960464
java,2,buffering-proxy-auto-detection,3,77,14.099999994039536
java,2,buffering-proxy-auto-detection,3,78,13.799999982118607
java,2,buffering-proxy-auto-detection,3,79,14.900000005960464
java,2,buffering-proxy-auto-detection,3,80,14.599999994039536
java,2,buffering-proxy-auto-detection,3,81,14.5
java,2,buffering-proxy-auto-detection,3,82,14.800000011920929
java,2,buffering-proxy-auto-detection,3,83,14.800000011920929
java,2,buffering-proxy-auto-detection,3,84,14.899999976158142
java,2,buffering-proxy-auto-detection,3,85,15.100000023841858
java,2,buffering-proxy-auto-detection,3,86,14
java,2,buffering-proxy-auto-detection,3,87,14.899999976158142
java,2,buffering-proxy-auto-detection,3,88,14.600000023841858
java,2,buffering-proxy-auto-detection,3,89,13.799999982118607
java,2,buffering-proxy-auto-detection,3,90,13
java,2,buffering-proxy-auto-detection,3,91,14
java,2,buffering-proxy-auto-detection,3,92,16.099999994039536
java,2,buffering-proxy-auto-detection,3,93,16.80000001192093
java,2,buffering-proxy-auto-detection,3,94,12.900000005960464
java,2,buffering-proxy-auto-detection,3,95,13.5
java,2,buffering-proxy-auto-detection,3,96,13.900000005960464
java,2,buffering-proxy-auto-detection,3,97,14.199999988079071
java,2,buffering-proxy-auto-detection,3,98,14.400000005960464
java,2,buffering-proxy-auto-detection,3,99,15.099999994039536
java,2,buffering-proxy-auto-detection,3,100,15.900000005960464
java,3,long-polling,1,1,18.19999998807907
java,3,long-polling,1,2,16.5
java,3,long-polling,1,3,18.80000001192093
java,3,long-polling,1,4,20.399999976158142
java,3,long-polling,1,5,16.30000001192093
java,3,long-polling,1,6,16.80000001192093
java,3,long-polling,1,7,18.799999982118607
java,3,long-polling,1,8,16.80000001192093
java,3,long-polling,1,9,16.400000005960464
java,3,long-polling,1,10,16.799999982118607
java,3,long-polling,1,11,16.400000005960464
java,3,long-polling,1,12,17
java,3,long-polling,1,13,15.800000011920929
java,3,long-polling,1,14,16.599999994039536
java,3,long-polling,1,15,15.799999982118607
java,3,long-polling,1,16,17.200000017881393
java,3,long-polling,1,17,17.19999998807907
java,3,long-polling,1,18,19.200000017881393
java,3,long-polling,1,19,20.299999982118607
java,3,long-polling,1,20,17.900000005960464
java,3,long-polling,1,21,19.599999994039536
java,3,long-polling,1,22,15.200000017881393
java,3,long-polling,1,23,17.69999998807907
java,3,long-polling,1,24,16
java,3,long-polling,1,25,18.30000001192093
java,3,long-polling,1,26,21.900000005960464
java,3,long-polling,1,27,21.899999976158142
java,3,long-polling,1,28,18.200000017881393
java,3,long-polling,1,29,16.799999982118607
java,3,long-polling,1,30,21.200000017881393
java,3,long-polling,1,31,17
java,3,long-polling,1,32,15.799999982118607
java,3,long-polling,1,33,19
java,3,long-polling,1,34,19
java,3,long-polling,1,35,16.400000005960464
java,3,long-polling,1,36,17.5
java,3,long-polling,1,37,17
java,3,long-polling,1,38,17.700000017881393
java,3,long-polling,1,39,19.599999994039536
java,3,long-polling,1,40,19.299999982118607
java,3,long-polling,1,41,20.400000005960464
java,3,long-polling,1,42,16.900000005960464
java,3,long-polling,1,43,18.80000001192093
java,3,long-polling,1,44,19
java,3,long-polling,1,45,17
java,3,long-polling,1,46,21.299999982118607
java,3,long-polling,1,47,18.700000017881393
java,3,long-polling,1,48,18.099999994039536
java,3,long-polling,1,49,17.799999982118607
java,3,long-polling,1,50,17.80000001192093
java,3,long-polling,1,51,19.30000001192093
java,3,long-polling,1,52,18.299999982118607
java,3,long-polling,1,53,19.900000005960464
java,3,long-polling,1,54,17.599999994039536
java,3,long-polling,1,55,20.80000001192093
java,3,long-polling,1,56,18.299999982118607
java,3,long-polling,1,57,18.80000001192093
java,3,long-polling,1,58,19.19999998807907
java,3,long-polling,1,59,18.600000023841858
java,3,long-polling,1,60,17.599999994039536
java,3,long-polling,1,61,18.299999982118607
java,3,long-polling,1,62,19.400000005960464
java,3,long-polling,1,63,18.599999994039536
java,3,long-polling,1,64,17.900000005960464
java,3,long-polling,1,65,19.099999994039536
java,3,long-polling,1,66,17.900000005960464
java,3,long-polling,1,67,20.5
java,3,long-polling,1,68,18.099999994039536
java,3,long-polling,1,69,19.100000023841858
java,3,long-polling,1,70,25
java,3,long-polling,1,71,20.5
java,3,long-polling,1,72,18.19999998807907
java,3,long-polling,1,73,18.80000001192093
java,3,long-polling,1,74,17.5
java,3,long-polling,1,75,19.899999976158142
java,3,long-polling,1,76,16.5
java,3,long-polling,1,77,18.5
java,3,long-polling,1,78,16
java,3,long-polling,1,79,16.5
java,3,long-polling,1,80,17.400000005960464
java,3,long-polling,1,81,17.200000017881393
java,3,long-polling,1,82,17.5
java,3,long-polling,1,83,18.399999976158142
java,3,long-polling,1,84,18.5
java,3,long-polling,1,85,16.5
java,3,long-polling,1,86,15.800000011920929
java,3,long-polling,1,87,16.69999998807907
java,3,long-polling,1,88,17.30000001192093
java,3,long-polling,1,89,19.80000001192093
java,3,long-polling,1,90,16.5
java,3,long-polling,1,91,16.5
java,3,long-polling,1,92,16.399999976158142
java,3,long-polling,1,93,18.700000017881393
java,3,long-polling,1,94,14.099999994039536
java,3,long-polling,1,95,15.800000011920929
java,3,long-polling,1,96,15.199999988079071
java,3,long-polling,1,97,15.800000011920929
java,3,long-polling,1,98,14.799999982118607
java,3,long-polling,1,99,15.400000005960464
java,3,long-polling,1,100,16.5
java,3,streaming,1,1,12.599999994039536
java,3,streaming,1,2,11.100000023841858
java,3,streaming,1,3,10.599999994039536
java,3,streaming,1,4,10.099999994039536
java,3,streaming,1,5,9.699999988079071
java,3,streaming,1,6,10
java,3,streaming,1,7,12.5
java,3,streaming,1,8,12.600000023841858
java,3,streaming,1,9,12.899999976158142
java,3,streaming,1,10,13.599999994039536
java,3,streaming,1,11,13.799999982118607
java,3,streaming,1,12,14
java,3,streaming,1,13,15.900000005960464
java,3,streaming,1,14,15.200000017881393
java,3,streaming,1,15,15.599999994039536
java,3,streaming,1,16,16.299999982118607
java,3,streaming,1,17,14.900000005960464
java,3,streaming,1,18,15.599999994039536
java,3,streaming,1,19,14.100000023841858
java,3,streaming,1,20,12
java,3,streaming,1,21,12.299999982118607
java,3,streaming,1,22,16.80000001192093
java,3,streaming,1,23,14.799999982118607
java,3,streaming,1,24,12.400000005960464
java,3,streaming,1,25,11.400000005960464
java,3,streaming,1,26,15.800000011920929
java,3,streaming,1,27,14
java,3,streaming,1,28,10.599999994039536
java,3,streaming,1,29,10.099999994039536
java,3,streaming,1,30,9.699999988079071
java,3,streaming,1,31,10.600000023841858
java,3,streaming,1,32,10.399999976158142
java,3,streaming,1,33,12.200000017881393
java,3,streaming,1,34,9
java,3,streaming,1,35,11.599999994039536
java,3,streaming,1,36,11.900000005960464
java,3,streaming,1,37,13.299999982118607
java,3,streaming,1,38,11.900000005960464
java,3,streaming,1,39,11.599999994039536
java,3,streaming,1,40,9.700000017881393
java,3,streaming,1,41,12.699999988079071
java,3,streaming,1,42,13
java,3,streaming,1,43,13.400000005960464
java,3,streaming,1,44,17
java,3,streaming,1,45,12.400000005960464
java,3,streaming,1,46,13
java,3,streaming,1,47,13.599999994039536
java,3,streaming,1,48,13.199999988079071
java,3,streaming,1,49,11.5
java,3,streaming,1,50,11.700000017881393
java,3,streaming,1,51,11.699999988079071
java,3,streaming,1,52,11.700000017881393
java,3,streaming,1,53,14.099999994039536
java,3,streaming,1,54,14.599999994039536
java,3,streaming,1,55,12.699999988079071
java,3,streaming,1,56,11.700000017881393
java,3,streaming,1,57,10.5
java,3,streaming,1,58,11.199999988079071
java,3,streaming,1,59,10.599999994039536
java,3,streaming,1,60,11.100000023841858
java,3,streaming,1,61,10.799999982118607
java,3,streaming,1,62,12.599999994039536
java,3,streaming,1,63,12.600000023841858
java,3,streaming,1,64,14.799999982118607
java,3,streaming,1,65,13
java,3,streaming,1,66,13.700000017881393
java,3,streaming,1,67,12
java,3,streaming,1,68,11.699999988079071
java,3,streaming,1,69,13.199999988079071
java,3,streaming,1,70,16.100000023841858
java,3,streaming,1,71,14
java,3,streaming,1,72,10.599999994039536
java,3,streaming,1,73,14.699999988079071
java,3,streaming,1,74,12.099999994039536
java,3,streaming,1,75,13.800000011920929
java,3,streaming,1,76,14.599999994039536
java,3,streaming,1,77,19.700000017881393
java,3,streaming,1,78,12.699999988079071
java,3,streaming,1,79,11.5
java,3,streaming,1,80,9.400000005960464
java,3,streaming,1,81,10.699999988079071
java,3,streaming,1,82,12
java,3,streaming,1,83,12.099999994039536
java,3,streaming,1,84,15.199999988079071
java,3,streaming,1,85,12
java,3,streaming,1,86,13.599999994039536
java,3,streaming,1,87,16
java,3,streaming,1,88,15.5
java,3,streaming,1,89,14
java,3,streaming,1,90,15.599999994039536
java,3,streaming,1,91,18.700000017881393
java,3,streaming,1,92,10
java,3,streaming,1,93,15.400000005960464
java,3,streaming,1,94,12.199999988079071
java,3,streaming,1,95,9.699999988079071
java,3,streaming,1,96,12.400000005960464
java,3,streaming,1,97,14.5
java,3,streaming,1,98,13.599999994039536
java,3,streaming,1,99,12.5
java,3,streaming,1,100,13.400000005960464
java,3,buffering-proxy-auto-detection,1,1,23.19999998807907
java,3,buffering-proxy-auto-detection,1,2,23.099999994039536
java,3,buffering-proxy-auto-detection,1,3,21.5
java,3,buffering-proxy-auto-detection,1,4,19.100000023841858
java,3,buffering-proxy-auto-detection,1,5,20.19999998807907
java,3,buffering-proxy-auto-detection,1,6,14.300000011920929
java,3,buffering-proxy-auto-detection,1,7,13.799999982118607
java,3,buffering-proxy-auto-detection,1,8,15.800000011920929
java,3,buffering-proxy-auto-detection,1,9,16.69999998807907
java,3,buffering-proxy-auto-detection,1,10,15.800000011920929
java,3,buffering-proxy-auto-detection,1,11,18.400000005960464
