mode,variant,sample_index,delivery_milliseconds
disk-wal,streaming,67,18.000000
disk-wal,streaming,68,11.600000
disk-wal,streaming,69,18.000000
disk-wal,streaming,70,10.600000
disk-wal,streaming,71,9.500000
disk-wal,streaming,72,10.200000
disk-wal,streaming,73,10.000000
disk-wal,streaming,74,18.700000
disk-wal,streaming,75,14.800000
disk-wal,streaming,76,16.000000
disk-wal,streaming,77,12.100000
disk-wal,streaming,78,18.600000
disk-wal,streaming,79,11.200000
disk-wal,streaming,80,18.500000
disk-wal,streaming,81,12.300000
disk-wal,streaming,82,18.100000
disk-wal,streaming,83,19.300000
disk-wal,streaming,84,13.000000
disk-wal,streaming,85,17.300000
disk-wal,streaming,86,12.000000
disk-wal,streaming,87,17.700000
disk-wal,streaming,88,12.300000
disk-wal,streaming,89,18.000000
disk-wal,streaming,90,12.400000
disk-wal,streaming,91,17.300000
disk-wal,streaming,92,12.900000
disk-wal,streaming,93,17.500000
disk-wal,streaming,94,11.900000
disk-wal,streaming,95,17.400000
disk-wal,streaming,96,12.500000
disk-wal,streaming,97,18.500000
disk-wal,streaming,98,12.200000
disk-wal,streaming,99,17.100000
disk-wal,streaming,100,12.100000
disk-wal,buffering-proxy-auto-detection,1,21.500000
disk-wal,buffering-proxy-auto-detection,2,26.800000
disk-wal,buffering-proxy-auto-detection,3,19.600000
disk-wal,buffering-proxy-auto-detection,4,21.200000
disk-wal,buffering-proxy-auto-detection,5,20.500000
disk-wal,buffering-proxy-auto-detection,6,19.200000
disk-wal,buffering-proxy-auto-detection,7,18.700000
disk-wal,buffering-proxy-auto-detection,8,19.100000
disk-wal,buffering-proxy-auto-detection,9,19.200000
disk-wal,buffering-proxy-auto-detection,10,20.100000
disk-wal,buffering-proxy-auto-detection,11,20.500000
disk-wal,buffering-proxy-auto-detection,12,20.300000
disk-wal,buffering-proxy-auto-detection,13,19.300000
disk-wal,buffering-proxy-auto-detection,14,20.200000
disk-wal,buffering-proxy-auto-detection,15,20.000000
disk-wal,buffering-proxy-auto-detection,16,19.700000
disk-wal,buffering-proxy-auto-detection,17,20.200000
disk-wal,buffering-proxy-auto-detection,18,18.300000
disk-wal,buffering-proxy-auto-detection,19,16.800000
disk-wal,buffering-proxy-auto-detection,20,13.900000
